cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5,cpu_6,ram_6,disk_6,cpu_7,ram_7,disk_7,cpu_8,ram_8,disk_8,cpu_9,ram_9,disk_9,cpu_10,ram_10,disk_10,cpu_11,ram_11,disk_11,cpu_12,ram_12,disk_12,cpu_13,ram_13,disk_13,cpu_14,ram_14,disk_14,cpu_15,ram_15,disk_15
0.0,0.0,0.0,100.0,100.6632,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,242.57,3.0,100.0,95.9442,1.0,100.0,130.0228,3.0,99.97517994539588,201.5306666666667,2.0,100.0,258.64820000000003,3.0,0.0,0.0,0.0,100.0,31.3258,4.0,100.0,1078.6336666666666,10.0,100.0,221.59853333333334,3.0,100.0,0.0,1.0,0.0,0.0,0.0,100.0,651.5146,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,231.3854,3.0,100.0,417.1575333333333,3.0,100.0,110.44946666666667,3.0,100.0,216.2054,2.0,100.0,471.15926666666667,4.0,0.0,0.0,0.0,100.0,31.238400000000002,4.0,100.0,1094.013,8.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,100.0,369.0984,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,253.7549333333333,3.0,100.0,390.76833333333326,3.0,100.0,119.5372,3.0,100.0,92.2746,1.0,100.0,397.0597333333333,4.0,0.0,0.0,0.0,100.0,30.75773333333333,4.0,99.97517994539588,781.5375333333333,8.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,100.0,268.4352,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,244.66713333333328,3.0,100.0,93.3228,1.0,100.0,393.5645999999999,5.0,100.0,341.31039999999996,7.0,100.0,415.9344,4.0,0.0,0.0,0.0,100.0,30.932599999999997,4.0,100.0,768.9550666666664,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,125.829,3.0,100.0,383.0794,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,254.4540666666667,3.0,100.0,93.8472,1.0,100.0,423.6234666666666,5.0,100.0,489.15960000000007,7.0,100.0,360.0100000000001,4.0,0.0,0.0,0.0,100.0,29.2284,4.0,100.0,675.2823999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,170.56820000000002,3.0,100.0,279.62,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,268.435,3.0,100.0,99.0902,1.0,100.0,441.09993333333335,5.0,100.0,531.9766,7.0,100.0,341.1353333333333,4.0,0.0,0.0,0.0,100.0,27.96146666666667,4.0,100.0,643.1258666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,170.56820000000002,3.0,100.0,338.34020000000004,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,269.134,3.0,0.0,0.0,0.0,100.0,415.93413333333325,5.0,100.0,343.5824,7.0,100.0,420.4775333333333,6.0,0.0,0.0,0.0,100.0,28.00533333333333,4.0,100.0,485.1406,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,128.6252,3.0,100.0,408.2452,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,369.09826666666675,3.0,0.0,0.0,0.0,99.97517994539588,356.5147999999999,5.0,100.0,537.7438,7.0,100.0,453.50786666666664,6.0,0.0,0.0,0.0,100.0,29.18493333333334,3.0,100.0,416.6335333333334,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,134.2176,3.0,100.0,645.9222,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,364.904,3.0,0.0,0.0,0.0,100.0,387.97200000000004,5.0,100.0,530.4038,7.0,100.0,432.0117999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,468.3634666666667,5.0,0.0,0.0,0.0,100.0,97.867,1.0,100.0,268.4352,3.0,100.0,402.6528,2.0
0.0,0.0,0.0,100.0,499.1218,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,271.9302,3.0,0.0,0.0,0.0,100.0,398.4576,5.0,100.0,541.9376,7.0,100.0,459.27500000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,206.91880000000003,2.0,0.0,0.0,0.0,100.0,114.6442,1.0,100.0,248.8618,3.0,100.0,444.5958,2.0
0.0,0.0,0.0,100.0,244.6674,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,274.72646666666674,3.0,100.0,100.6632,2.0,100.0,234.88039999999998,3.0,100.0,640.3290666666667,7.0,0.0,0.0,0.0,100.0,268.435,3.0,0.0,0.0,0.0,99.97517994539588,100.6632,2.0,100.0,681.5732,3.0,100.0,109.0518,1.0,100.0,433.41086666666666,1.0,100.0,416.63339999999994,3.0
0.0,0.0,0.0,100.0,1031.7979333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.9948,2.0,100.0,221.59853333333334,3.0,100.0,454.9064,7.0,0.0,0.0,0.0,100.0,269.134,3.0,0.0,0.0,0.0,100.0,106.2556,1.0,99.97517994539588,817.1883333333333,6.0,100.0,109.0518,1.0,100.0,398.45840000000004,1.0,99.97517994539588,626.3485333333333,3.0
0.0,0.0,0.0,100.0,855.6374666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,150.9948,2.0,100.0,117.44013333333332,3.0,100.0,604.1535333333333,7.0,0.0,0.0,0.0,100.0,369.09826666666675,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,824.1792,6.0,100.0,220.8998,3.0,100.0,349.5247333333333,1.0,100.0,578.8131999999999,3.0
0.0,0.0,0.0,100.0,672.4861333333332,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,184.5492,2.0,100.0,115.3428,3.0,100.0,542.1128,7.0,0.0,0.0,0.0,100.0,364.904,3.0,100.0,123.73126666666663,2.0,0.0,0.0,0.0,100.0,812.9945333333335,6.0,100.0,232.08460000000002,3.0,0.0,0.0,0.0,100.0,645.922,3.0
0.0,0.0,0.0,100.0,697.6522666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,218.1036,2.0,100.0,132.12006666666667,3.0,100.0,413.4875333333333,7.0,0.0,0.0,0.0,100.0,271.9302,3.0,100.0,120.93533333333332,2.0,0.0,0.0,0.0,100.0,813.6938666666667,6.0,100.0,411.04140000000007,3.0,0.0,0.0,0.0,100.0,471.8584,3.0
0.0,0.0,0.0,100.0,897.5805333333335,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,268.4352,2.0,100.0,107.65339999999999,3.0,100.0,413.66179999999997,7.0,0.0,0.0,0.0,100.0,274.72646666666674,3.0,100.0,246.06526666666662,5.0,0.0,0.0,0.0,100.0,634.7370000000001,5.0,100.0,335.544,3.0,0.0,0.0,0.0,100.0,329.2522,3.0
0.0,0.0,0.0,100.0,729.8086,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,125.829,2.0,100.0,33.5544,2.0,100.0,99.96353333333334,3.0,100.0,555.5692,7.0,0.0,0.0,0.0,100.0,269.13426666666675,3.0,100.0,301.2902,5.0,0.0,0.0,0.0,100.0,654.3104666666666,5.0,100.0,153.791,2.0,0.0,0.0,0.0,100.0,345.3304,3.0
0.0,0.0,0.0,100.0,693.4576666666666,5.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,198.5302,4.0,100.0,369.0984,2.0,100.0,103.459,3.0,100.0,150.99439999999998,4.0,0.0,0.0,0.0,100.0,272.62946666666676,3.0,100.0,334.8446,5.0,0.0,0.0,0.0,100.0,664.0972666666667,5.0,100.0,125.829,2.0,0.0,0.0,0.0,100.0,466.9651333333333,3.0
0.0,0.0,0.0,100.0,767.5571333333334,3.0,100.0,265.6387333333333,3.0,0.0,0.0,0.0,100.0,234.88080000000002,4.0,100.0,1157.6274666666666,2.0,0.0,0.0,0.0,100.0,114.64393333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,276.82326666666665,5.0,0.0,0.0,0.0,100.0,706.0400666666667,5.0,100.0,302.33866666666665,4.0,100.0,67.1088,3.0,100.0,490.0337333333333,3.0
0.0,0.0,0.0,100.0,796.9172,3.0,100.0,272.62933333333325,3.0,0.0,0.0,0.0,100.0,178.95680000000002,4.0,100.0,167.772,2.0,0.0,0.0,0.0,100.0,117.44019999999999,4.0,100.0,58.7202,2.0,0.0,0.0,0.0,100.0,268.4348,5.0,0.0,0.0,0.0,99.97517994539588,704.6419999999999,5.0,100.0,214.4332,4.0,100.0,47.5354,3.0,100.0,67.10826666666667,1.0
0.0,0.0,0.0,100.0,700.4481333333333,3.0,100.0,160.78126666666668,3.0,0.0,0.0,0.0,100.0,209.715,4.0,100.0,536.8704,2.0,0.0,0.0,0.0,100.0,150.9946,4.0,100.0,50.3316,2.0,0.0,0.0,0.0,100.0,364.20473333333337,5.0,0.0,0.0,0.0,100.0,668.2912666666666,5.0,99.97517994539588,225.09373333333332,4.0,100.0,72.7012,3.0,100.0,99.26446666666666,1.0
0.0,0.0,0.0,100.0,637.534,3.0,100.0,143.3049333333333,3.0,0.0,0.0,0.0,100.0,184.54919999999998,4.0,100.0,738.197,2.0,0.0,0.0,0.0,100.0,77.5942,1.0,100.0,47.5354,2.0,0.0,0.0,0.0,99.97517994539588,362.8066666666667,5.0,100.0,95.9442,3.0,100.0,683.6704,5.0,100.0,83.886,2.0,100.0,33.5544,3.0,100.0,85.28386666666668,1.0
0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97517994539588,332.74780000000004,5.0,100.0,352.32120000000003,2.0,0.0,0.0,0.0,100.0,69.2056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,139.81,3.0,100.0,364.7288,2.0,100.0,274.02746666666667,4.0,100.0,92.2746,2.0,100.0,441.79939999999993,6.0,100.0,99.964,3.0
0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,279.62,5.0,100.0,218.1036,2.0,0.0,0.0,0.0,100.0,82.4876,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,204.1226,3.0,100.0,369.7968,2.0,100.0,187.34506666666664,4.0,100.0,134.2176,2.0,100.0,513.1024,6.0,100.0,218.8024,3.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,99.97517994539588,234.8808,5.0,100.0,134.2176,2.0,0.0,0.0,0.0,100.0,81.08953333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,181.753,3.0,100.0,365.25339999999994,2.0,100.0,173.364,4.0,100.0,120.23660000000001,2.0,100.0,500.5196000000001,6.0,100.0,146.10106666666667,3.0
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,100.0,195.73399999999998,5.0,100.0,33.5544,2.0,0.0,0.0,0.0,100.0,78.99233333333332,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,109.0518,3.0,100.0,371.3699333333333,2.0,100.0,75.49706666666667,4.0,100.0,117.4404,2.0,100.0,404.0506,6.0,100.0,186.64600000000002,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,229.28840000000002,5.0,100.0,100.6632,2.0,100.0,267.736,3.0,100.0,67.10826666666667,1.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,128.62506666666664,2.0,100.0,403.17679999999996,2.0,100.0,114.64386666666668,2.0,100.0,142.6062,2.0,100.0,404.0508,6.0,100.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,279.62,5.0,100.0,117.4404,2.0,100.0,666.5437999999999,2.0,100.0,29.621666666666673,3.0,0.0,0.0,0.0,100.0,0.0,2.0,99.97517994539588,426.41993333333335,5.0,100.0,383.95219999999995,2.0,100.0,92.27413333333331,2.0,0.0,0.0,0.0,100.0,419.42980000000006,6.0,100.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,447.39200000000005,5.0,100.0,134.2176,2.0,100.0,621.106,2.0,100.0,29.53446666666667,3.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,353.7188,5.0,100.0,364.90340000000003,2.0,100.0,76.89526666666666,2.0,0.0,0.0,0.0,100.0,328.5532,3.0,100.0,125.829,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,416.6338,5.0,100.0,268.4352,2.0,100.0,598.3865333333333,2.0,100.0,31.3258,3.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,331.34906666666666,5.0,100.0,422.7500666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,282.41606666666667,3.0,100.0,139.81,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,304.7858,5.0,100.0,973.0777333333333,3.0,100.0,606.0758000000001,5.0,100.0,31.238400000000002,3.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,341.1356666666667,5.0,100.0,1291.1453333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,766.1585333333333,6.0,100.0,184.5492,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,234.8808,3.0,100.0,805.3058666666667,3.0,100.0,625.6491333333332,5.0,100.0,30.75773333333333,3.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,301.9889333333333,5.0,100.0,1109.3924666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,644.5237333333332,6.0,100.0,232.08460000000002,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,246.06560000000002,3.0,100.0,624.9507333333332,3.0,100.0,610.2701333333332,5.0,100.0,30.932599999999997,3.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,332.74726666666663,5.0,100.0,924.8429333333332,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,636.135,6.0,100.0,304.7858,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,204.12259999999998,3.0,100.0,641.7282666666667,3.0,99.97517994539588,747.2841333333336,5.0,100.0,95.9442,1.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,293.6004,5.0,100.0,936.0280666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,580.2108,6.0,100.0,276.8238,4.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,262.8428,3.0,100.0,838.8603333333335,3.0,100.0,520.4420666666666,5.0,100.0,96.9928,1.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,299.19286666666665,5.0,100.0,1120.577266666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,552.249,6.0,99.97517994539588,411.04140000000007,4.0
100.0,32.15606666666666,1.0,100.0,95.9442,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,134.2176,1.0,100.0,721.42,3.0,100.0,477.101,5.0,100.0,90.177,1.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,190.14146666666667,3.0,100.0,721.42,3.0,100.0,85.284,2.0,0.0,0.0,0.0,100.0,606.7749333333334,6.0,100.0,360.7098,4.0
100.0,35.6514,1.0,100.0,96.9928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,306.18366666666674,3.0,100.0,671.0880666666666,3.0,100.0,433.4102,5.0,100.0,93.3228,1.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,198.53,3.0,100.0,671.0880666666666,3.0,100.0,61.51606666666666,2.0,0.0,0.0,0.0,99.97517994539588,339.7382,6.0,100.0,385.8756,4.0
100.0,48.234,1.0,100.0,90.177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,281.018,3.0,100.0,767.5571333333334,3.0,100.0,453.3332666666667,5.0,100.0,93.8472,1.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,194.33579999999998,3.0,100.0,767.5571333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,383.07913333333335,6.0,100.0,117.4404,4.0
100.0,41.94273333333333,1.0,100.0,93.3228,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,255.852,3.0,0.0,0.0,0.0,100.0,416.6331333333334,5.0,100.0,232.08433333333338,3.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,146.80033333333338,3.0,100.0,796.9172,3.0,100.0,388.67179999999996,2.0,0.0,0.0,0.0,100.0,360.7096666666667,6.0,100.0,461.37300000000005,4.0
100.0,39.8456,1.0,100.0,93.8472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,226.49179999999998,3.0,0.0,0.0,0.0,100.0,415.2350666666666,5.0,100.0,264.24086666666665,3.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,290.8046,3.0,100.0,700.4481333333333,3.0,100.0,651.5146,2.0,0.0,0.0,0.0,99.97517994539588,327.15520000000004,6.0,100.0,1291.8450666666665,4.0
100.0,123.73126666666663,2.0,100.0,32.15606666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,209.7148,3.0,100.0,340.7865333333333,3.0,100.0,108.00293333333333,1.0,100.0,734.0019333333335,4.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,278.22166666666675,3.0,100.0,637.534,3.0,100.0,369.0984,2.0,0.0,0.0,0.0,99.97517994539588,328.5534,6.0,100.0,167.772,2.0
100.0,120.93533333333332,2.0,100.0,35.6514,1.0,100.0,473.9556,1.0,0.0,0.0,0.0,100.0,255.852,3.0,100.0,71.827,2.0,100.0,106.95439999999999,1.0,100.0,606.7754,4.0,0.0,0.0,0.0,100.0,0.0,2.0,100.0,392.8656,3.0,100.0,388.67179999999996,2.0,100.0,268.4352,2.0,0.0,0.0,0.0,100.0,415.23553333333336,6.0,100.0,1035.9922000000001,4.0
100.0,120.23626666666664,2.0,100.0,48.234,1.0,100.0,569.0266,2.0,0.0,0.0,0.0,100.0,213.9092,3.0,0.0,0.0,0.0,0.0,0.0,0.0,99.97517994539588,603.9788666666667,4.0,0.0,0.0,0.0,100.0,29.621666666666673,3.0,100.0,432.01279999999997,3.0,100.0,651.5146,3.0,100.0,383.0794,2.0,0.0,0.0,0.0,100.0,539.6664,6.0,100.0,1291.8446,4.0
99.97517994539588,355.81579999999997,3.0,100.0,41.94273333333333,1.0,100.0,419.43,1.0,0.0,0.0,0.0,100.0,212.51093333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,625.6494,4.0,0.0,0.0,0.0,100.0,29.53446666666667,3.0,100.0,339.7382,3.0,100.0,369.0984,3.0,100.0,279.62,2.0,0.0,0.0,0.0,100.0,418.03166666666675,6.0,100.0,813.6938,4.0
