cpu_0,ram_0,disk_0,cpu_1,ram_1,disk_1,cpu_2,ram_2,disk_2,cpu_3,ram_3,disk_3,cpu_4,ram_4,disk_4,cpu_5,ram_5,disk_5,cpu_6,ram_6,disk_6,cpu_7,ram_7,disk_7,cpu_8,ram_8,disk_8,cpu_9,ram_9,disk_9,cpu_10,ram_10,disk_10,cpu_11,ram_11,disk_11,cpu_12,ram_12,disk_12,cpu_13,ram_13,disk_13,cpu_14,ram_14,disk_14,cpu_15,ram_15,disk_15
100.0,448.7898,2.0,0.0,0.0,0.0,100.0,510.3063333333333,4.0,100.0,331.3495333333333,3.0,100.0,1736.4414,3.0,0.0,0.0,0.0,99.97517994539588,432.7113333333332,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,288.00833333333327,2.0,100.0,95.0708,1.0,100.0,487.9366,3.0,0.0,0.0,0.0,100.0,760.2164000000001,2.0,100.0,184.7236,5.0
100.0,450.1882666666667,2.0,100.0,545.259,1.0,100.0,666.8934666666667,4.0,0.0,0.0,0.0,100.0,1493.1718,3.0,0.0,0.0,0.0,100.0,413.8370666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,234.88046666666668,2.0,100.0,534.7731333333335,3.0,0.0,0.0,0.0,100.0,617.2606000000001,2.0,100.0,155.0574,5.0
100.0,461.373,2.0,100.0,738.1968,1.0,100.0,528.4818,3.0,0.0,0.0,0.0,100.0,1484.7831999999999,3.0,100.0,1426.063,3.0,100.0,435.5074666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,325.0578666666667,2.0,100.0,392.16706666666664,3.0,0.0,0.0,0.0,99.97517994539588,793.7708666666666,2.0,100.0,254.4536666666667,5.0
100.0,450.1881333333334,2.0,100.0,564.8324,1.0,100.0,429.21633333333324,3.0,0.0,0.0,0.0,100.0,1644.1666,3.0,100.0,1311.4188000000001,3.0,99.97517994539588,423.6238666666667,6.0,0.0,0.0,0.0,100.0,320.1647333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,121.6344,1.0,100.0,208.31633333333332,3.0,0.0,0.0,0.0,100.0,548.7538,2.0,100.0,170.61153333333334,5.0
100.0,471.1595333333333,2.0,100.0,1015.0211999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1434.4516,3.0,100.0,1255.4948,3.0,100.0,394.9625333333332,6.0,0.0,0.0,0.0,100.0,300.59133333333324,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,125.82866666666669,1.0,100.0,190.14093333333335,3.0,100.0,1426.063,3.0,100.0,912.9587333333334,2.0,99.97517994539588,146.62533333333334,5.0
0.0,0.0,0.0,100.0,679.4766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1392.5086000000001,3.0,100.0,1470.8021999999999,3.0,100.0,401.953,7.0,0.0,0.0,0.0,100.0,288.00833333333327,2.0,0.0,0.0,0.0,100.0,98.56533333333331,1.0,100.0,973.0777333333333,3.0,100.0,433.41086666666666,1.0,100.0,1311.4188000000001,3.0,100.0,829.4225333333333,2.0,100.0,113.68246666666667,5.0
0.0,0.0,0.0,100.0,654.3108000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1632.9818,3.0,100.0,1311.4188000000001,3.0,100.0,457.1778,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,178.9568,1.0,100.0,805.3058666666667,3.0,100.0,398.45840000000004,1.0,100.0,1398.1006666666667,4.0,100.0,733.3032000000001,2.0,99.97517994539588,121.94006666666668,5.0
0.0,0.0,0.0,100.0,506.11220000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1756.0146000000002,3.0,100.0,1311.4188000000001,3.0,100.0,381.67999999999995,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,192.93779999999998,1.0,100.0,624.9507333333332,3.0,100.0,349.5247333333333,1.0,100.0,1569.3678666666665,4.0,100.0,643.1258,2.0,100.0,164.23273333333333,5.0
0.0,0.0,0.0,100.0,713.031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1834.3084,3.0,100.0,1177.2012,3.0,100.0,394.9626666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,134.2176,1.0,100.0,641.7282666666667,3.0,100.0,475.3542666666667,1.0,99.97517994539588,1433.0532,4.0,100.0,814.0436000000001,2.0,99.97517994539588,150.4700666666667,5.0
0.0,0.0,0.0,100.0,458.5768,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1937.767933333333,3.0,100.0,1269.4758,3.0,100.0,629.1437999999999,7.0,100.0,105.5042,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,226.49220000000003,1.0,100.0,838.8603333333335,3.0,0.0,0.0,0.0,100.0,1437.247466666667,4.0,100.0,578.8131999999999,2.0,100.0,385.1764,3.0
